block,timestamp,time_utc,user_tx_count,user_gas_used,l1_data_gas,reverted_gas,reverted_tx_count
55750000,1788674753,2026-09-06T06:05:53Z,8,1214131,0,155406,2
55762000,1788675963,2026-09-06T06:26:03Z,5,536365,428,0,0
55774000,1788677173,2026-09-06T06:46:13Z,7,1090552,0,0,0
55786000,1788678381,2026-09-06T07:06:21Z,9,2093487,419,0,0
55798000,1788679592,2026-09-06T07:26:32Z,14,6285683,35,463780,3
55810000,1788680802,2026-09-06T07:46:42Z,7,626274,0,0,0
55822000,1788682012,2026-09-06T08:06:52Z,8,2962306,392,1278300,1
55834000,1788683223,2026-09-06T08:27:03Z,8,1583705,557,0,0
55846000,1788684434,2026-09-06T08:47:14Z,7,2399060,8,0,0
55858000,1788685645,2026-09-06T09:07:25Z,6,1476986,0,0,0
55870000,1788686853,2026-09-06T09:27:33Z,9,1357744,0,0,0
55882000,1788688063,2026-09-06T09:47:43Z,13,3321556,52,234609,2
55894000,1788689275,2026-09-06T10:07:55Z,3,454638,0,0,0
55906000,1788690485,2026-09-06T10:28:05Z,13,1173877,25,102652,2
55918000,1788691696,2026-09-06T10:48:16Z,25,5243694,0,753856,4
55930000,1788692906,2026-09-06T11:08:26Z,11,4233101,0,0,0
55942000,1788694115,2026-09-06T11:28:35Z,5,1041285,1691,44788,1
55954000,1788695324,2026-09-06T11:48:44Z,9,4792959,0,0,0
55966000,1788696534,2026-09-06T12:08:54Z,18,3087134,0,34377,1
55978000,1788697742,2026-09-06T12:29:02Z,8,1313169,105,143103,1
55990000,1788698951,2026-09-06T12:49:11Z,10,2517620,0,0,0
56002000,1788700162,2026-09-06T13:09:22Z,11,1853285,0,267735,1
56014000,1788701373,2026-09-06T13:29:33Z,11,3056092,0,0,0
56026000,1788702580,2026-09-06T13:49:40Z,8,2014254,0,0,0
56038000,1788703790,2026-09-06T14:09:50Z,8,2030152,0,0,0
56050000,1788705000,2026-09-06T14:30:00Z,18,6013847,0,118535,1
56062000,1788706210,2026-09-06T14:50:10Z,7,2463474,0,0,0
56074000,1788707422,2026-09-06T15:10:22Z,12,3050128,0,0,0
56086000,1788708633,2026-09-06T15:30:33Z,10,2967796,0,0,0
56098000,1788709843,2026-09-06T15:50:43Z,17,3034430,0,0,0
56110000,1788711049,2026-09-06T16:10:49Z,11,1191610,2791,0,0
56122000,1788712260,2026-09-06T16:31:00Z,17,4261279,0,197262,2
56134000,1788713470,2026-09-06T16:51:10Z,10,2404477,0,0,0
56146000,1788714680,2026-09-06T17:11:20Z,23,5881853,0,0,0
56158000,1788715890,2026-09-06T17:31:30Z,17,2164438,0,0,0
56170000,1788717101,2026-09-06T17:51:41Z,9,1884807,0,0,0
56182000,1788718309,2026-09-06T18:11:49Z,0,0,0,0,0
56194000,1788719518,2026-09-06T18:31:58Z,11,3097718,0,0,0
56206000,1788720727,2026-09-06T18:52:07Z,10,2026981,0,139580,2
56218000,1788721937,2026-09-06T19:12:17Z,11,3318299,0,0,0
56230000,1788723156,2026-09-06T19:32:36Z,11,4904055,0,0,0
56242000,1788724369,2026-09-06T19:52:49Z,19,8038090,0,114870,2
56254000,1788725578,2026-09-06T20:12:58Z,10,2522837,0,266720,2
56266000,1788726785,2026-09-06T20:33:05Z,6,1499523,0,0,0
56278000,1788727997,2026-09-06T20:53:17Z,21,3327857,0,1029666,14
56290000,1788729209,2026-09-06T21:13:29Z,11,1216150,0,190901,2
56302000,1788730418,2026-09-06T21:33:38Z,10,4252812,0,0,0
56314000,1788731629,2026-09-06T21:53:49Z,11,2508580,0,0,0
56326000,1788732840,2026-09-06T22:14:00Z,20,3715410,0,0,0
56338000,1788734050,2026-09-06T22:34:10Z,3,2719959,0,0,0
56350000,1788735259,2026-09-06T22:54:19Z,2,349591,0,0,0
56362000,1788736469,2026-09-06T23:14:29Z,17,6864830,0,0,0
56374000,1788737682,2026-09-06T23:34:42Z,37,15643115,0,3503037,17
56386000,1788738891,2026-09-06T23:54:51Z,7,1020739,0,0,0
56398000,1788740101,2026-09-07T00:15:01Z,12,4072466,0,33187,1
56410000,1788741313,2026-09-07T00:35:13Z,8,1681184,0,0,0
56422000,1788742523,2026-09-07T00:55:23Z,4,897782,0,0,0
56434000,1788743734,2026-09-07T01:15:34Z,10,3012588,0,118535,1
56446000,1788744945,2026-09-07T01:35:45Z,14,2550617,0,0,0
56458000,1788746156,2026-09-07T01:55:56Z,8,921395,0,76635,2
56470000,1788747368,2026-09-07T02:16:08Z,6,4978376,0,0,0
56482000,1788748580,2026-09-07T02:36:20Z,15,3124494,0,154404,4
56494000,1788749791,2026-09-07T02:56:31Z,14,5553991,0,1120816,1
56506000,1788751000,2026-09-07T03:16:40Z,19,5606951,0,0,0
56518000,1788752211,2026-09-07T03:36:51Z,14,4219822,0,0,0
56530000,1788753422,2026-09-07T03:57:02Z,13,1670068,0,0,0
56542000,1788754633,2026-09-07T04:17:13Z,7,1219198,0,0,0
56554000,1788755845,2026-09-07T04:37:25Z,15,8633168,0,0,0
56566000,1788757056,2026-09-07T04:57:36Z,9,2464240,0,0,0
56578000,1788758266,2026-09-07T05:17:46Z,12,5175767,0,0,0
56590000,1788759477,2026-09-07T05:37:57Z,4,980666,0,490494,1
56602000,1788760689,2026-09-07T05:58:09Z,5,905630,0,0,0
56614000,1788761899,2026-09-07T06:18:19Z,7,2110308,0,0,0
56626000,1788763109,2026-09-07T06:38:29Z,17,3182554,0,0,0
56638000,1788764320,2026-09-07T06:58:40Z,6,877422,0,0,0
56650000,1788765531,2026-09-07T07:18:51Z,5,848149,0,0,0
56662000,1788766740,2026-09-07T07:39:00Z,9,996954,0,0,0
56674000,1788767950,2026-09-07T07:59:10Z,6,765817,0,0,0
56686000,1788769160,2026-09-07T08:19:20Z,5,1461969,0,136790,1
56698000,1788770371,2026-09-07T08:39:31Z,7,2732615,0,1078334,1
56710000,1788771582,2026-09-07T08:59:42Z,5,1069124,0,417022,1
56722000,1788772793,2026-09-07T09:19:53Z,5,2292487,0,0,0
56734000,1788774002,2026-09-07T09:40:02Z,7,2204878,0,54901,1
56746000,1788775213,2026-09-07T10:00:13Z,5,568276,0,0,0
56758000,1788776424,2026-09-07T10:20:24Z,32,4891717,0,0,0
56770000,1788777635,2026-09-07T10:40:35Z,5,559743,0,0,0
56782000,1788778846,2026-09-07T11:00:46Z,8,6312655,0,0,0
56794000,1788780056,2026-09-07T11:20:56Z,10,1914556,0,0,0
56806000,1788781267,2026-09-07T11:41:07Z,7,1835179,0,0,0
56818000,1788782476,2026-09-07T12:01:16Z,8,1940908,0,0,0
56830000,1788783686,2026-09-07T12:21:26Z,13,2588027,0,51265,1
56842000,1788784895,2026-09-07T12:41:35Z,9,2150763,0,0,0
56854000,1788786106,2026-09-07T13:01:46Z,8,2720198,0,0,0
56866000,1788787316,2026-09-07T13:21:56Z,8,5326583,0,0,0
56878000,1788788528,2026-09-07T13:42:08Z,15,4775202,0,611790,1
56890000,1788789739,2026-09-07T14:02:19Z,10,1420873,0,456509,1
56902000,1788790948,2026-09-07T14:22:28Z,16,5017088,0,0,0
56914000,1788792158,2026-09-07T14:42:38Z,19,4027109,0,0,0
56926000,1788793371,2026-09-07T15:02:51Z,13,1690291,0,0,0
56938000,1788794585,2026-09-07T15:23:05Z,17,6609069,0,396782,1
56950000,1788795794,2026-09-07T15:43:14Z,15,4159134,0,0,0
56962000,1788797006,2026-09-07T16:03:26Z,7,668790,0,0,0
56974000,1788798214,2026-09-07T16:23:34Z,15,2537582,0,0,0
56986000,1788799426,2026-09-07T16:43:46Z,11,1394831,0,133097,1
56998000,1788800637,2026-09-07T17:03:57Z,15,2237795,0,23312,1
57010000,1788801848,2026-09-07T17:24:08Z,8,2681467,0,0,0
57022000,1788803060,2026-09-07T17:44:20Z,12,4357532,0,0,0
57034000,1788804272,2026-09-07T18:04:32Z,7,916755,0,0,0
57046000,1788805481,2026-09-07T18:24:41Z,13,2144826,0,0,0
57058000,1788806692,2026-09-07T18:44:52Z,7,3648205,0,0,0
57070000,1788807904,2026-09-07T19:05:04Z,23,4405889,0,0,0
57082000,1788809114,2026-09-07T19:25:14Z,9,4288454,0,0,0
57094000,1788810324,2026-09-07T19:45:24Z,13,3258240,0,0,0
57106000,1788811535,2026-09-07T20:05:35Z,10,2493124,0,0,0
57118000,1788812747,2026-09-07T20:25:47Z,24,5802925,0,0,0
57130000,1788813955,2026-09-07T20:45:55Z,12,1786591,0,289804,2
57142000,1788815167,2026-09-07T21:06:07Z,16,2702561,0,158055,5
57154000,1788816378,2026-09-07T21:26:18Z,14,3461307,0,31585,1
57166000,1788817590,2026-09-07T21:46:30Z,14,3900463,0,262034,2
57178000,1788818803,2026-09-07T22:06:43Z,14,2245916,0,0,0
57190000,1788820014,2026-09-07T22:26:54Z,9,1700121,0,0,0
57202000,1788821225,2026-09-07T22:47:05Z,17,2718961,0,201460,4
57214000,1788822434,2026-09-07T23:07:14Z,9,1815579,0,0,0
57226000,1788823644,2026-09-07T23:27:24Z,9,3559321,0,0,0
57238000,1788824859,2026-09-07T23:47:39Z,3,334717,0,0,0
57250000,1788826069,2026-09-08T00:07:49Z,9,1284140,0,0,0
57262000,1788827280,2026-09-08T00:28:00Z,20,4833777,0,0,0
57274000,1788828491,2026-09-08T00:48:11Z,15,3266244,5817,728256,3
57286000,1788829700,2026-09-08T01:08:20Z,11,2062171,0,0,0
57298000,1788830911,2026-09-08T01:28:31Z,13,6853895,0,32451,1
57310000,1788832123,2026-09-08T01:48:43Z,8,1123454,0,86384,1
57322000,1788833333,2026-09-08T02:08:53Z,8,4638232,0,0,0
57334000,1788834545,2026-09-08T02:29:05Z,11,2633171,0,118535,1
57346000,1788835755,2026-09-08T02:49:15Z,9,1234542,0,122019,3
57358000,1788836965,2026-09-08T03:09:25Z,13,3929558,0,0,0
57370000,1788838174,2026-09-08T03:29:34Z,5,651283,0,0,0
57382000,1788839386,2026-09-08T03:49:46Z,9,1916702,0,0,0
57394000,1788840597,2026-09-08T04:09:57Z,13,4507720,329,2473813,6
57406000,1788841808,2026-09-08T04:30:08Z,3,598715,0,0,0
57418000,1788843019,2026-09-08T04:50:19Z,5,1782240,0,0,0
57430000,1788844231,2026-09-08T05:10:31Z,5,1058893,230,32109,1
57442000,1788845441,2026-09-08T05:30:41Z,5,817612,0,0,0
57454000,1788846654,2026-09-08T05:50:54Z,6,1130224,0,0,0
57466000,1788847865,2026-09-08T06:11:05Z,4,1512264,15,0,0
57478000,1788849076,2026-09-08T06:31:16Z,48,8163256,275,3834991,32
57490000,1788850288,2026-09-08T06:51:28Z,7,1433583,16,0,0
57502000,1788851498,2026-09-08T07:11:38Z,5,1291148,331,0,0
57514000,1788852708,2026-09-08T07:31:48Z,3,570792,56,0,0
57526000,1788853920,2026-09-08T07:52:00Z,3,4198431,0,0,0
57538000,1788855131,2026-09-08T08:12:11Z,12,1821865,0,0,0
57550000,1788856342,2026-09-08T08:32:22Z,10,990848,23,89478,3
57562000,1788857552,2026-09-08T08:52:32Z,7,1531253,0,0,0
57574000,1788858763,2026-09-08T09:12:43Z,3,265223,0,0,0
57586000,1788859975,2026-09-08T09:32:55Z,16,3130369,122,132746,3
57598000,1788861182,2026-09-08T09:53:02Z,7,603752,0,0,0
57610000,1788862393,2026-09-08T10:13:13Z,7,1588534,0,22053,1
57622000,1788863604,2026-09-08T10:33:24Z,13,2599513,0,0,0
57634000,1788864815,2026-09-08T10:53:35Z,4,419240,0,0,0
57646000,1788866026,2026-09-08T11:13:46Z,4,841258,0,0,0
57658000,1788867237,2026-09-08T11:33:57Z,11,6289202,0,0,0
57670000,1788868449,2026-09-08T11:54:09Z,8,2540958,0,58534,1
57682000,1788869658,2026-09-08T12:14:18Z,17,5364515,5618,0,0
57694000,1788870868,2026-09-08T12:34:28Z,10,2653878,0,68926,1
57706000,1788872080,2026-09-08T12:54:40Z,11,2119504,209,0,0
57718000,1788873291,2026-09-08T13:14:51Z,10,1285253,0,0,0
57730000,1788874503,2026-09-08T13:35:03Z,39,6416278,0,1614737,14
57742000,1788875714,2026-09-08T13:55:14Z,20,12113483,0,175347,3
57754000,1788876923,2026-09-08T14:15:23Z,11,2152288,0,0,0
57766000,1788878134,2026-09-08T14:35:34Z,10,1134539,0,66144,2
57778000,1788879346,2026-09-08T14:55:46Z,4,2492552,0,0,0
57790000,1788880557,2026-09-08T15:15:57Z,14,2833265,0,0,0
57802000,1788881768,2026-09-08T15:36:08Z,23,4302131,1284,62332,2
57814000,1788882979,2026-09-08T15:56:19Z,15,5816533,0,758688,6
57826000,1788884193,2026-09-08T16:16:33Z,10,1590967,0,0,0
57838000,1788885401,2026-09-08T16:36:41Z,10,2790500,0,0,0
57850000,1788886612,2026-09-08T16:56:52Z,18,3348274,0,168962,4
57862000,1788887821,2026-09-08T17:17:01Z,12,4080621,0,31587,1
57874000,1788889031,2026-09-08T17:37:11Z,10,3363433,0,0,0
57886000,1788890242,2026-09-08T17:57:22Z,9,2238312,0,0,0
57898000,1788891453,2026-09-08T18:17:33Z,9,4931232,0,0,0
57910000,1788892660,2026-09-08T18:37:40Z,3,524328,0,0,0
57922000,1788893869,2026-09-08T18:57:49Z,23,5786265,0,492351,8
57934000,1788895080,2026-09-08T19:18:00Z,14,6046106,0,439028,2
57946000,1788896292,2026-09-08T19:38:12Z,7,2109853,0,0,0
57958000,1788897503,2026-09-08T19:58:23Z,17,4572360,0,192498,3
57970000,1788898714,2026-09-08T20:18:34Z,42,2507089,0,31119,1
57982000,1788899924,2026-09-08T20:38:44Z,14,4138681,0,0,0
57994000,1788901132,2026-09-08T20:58:52Z,14,5772653,0,0,0
58006000,1788902343,2026-09-08T21:19:03Z,12,4173634,0,38561,1
58018000,1788903554,2026-09-08T21:39:14Z,12,2541358,0,0,0
58030000,1788904765,2026-09-08T21:59:25Z,40,5716814,0,1791002,16
58042000,1788905976,2026-09-08T22:19:36Z,9,982145,0,0,0
58054000,1788907187,2026-09-08T22:39:47Z,8,6252106,0,0,0
58066000,1788908397,2026-09-08T22:59:57Z,0,0,0,0,0
58078000,1788909607,2026-09-08T23:20:07Z,8,5244783,0,0,0
58090000,1788910818,2026-09-08T23:40:18Z,8,1294030,0,0,0
58102000,1788912029,2026-09-09T00:00:29Z,11,2801535,0,0,0
58114000,1788913240,2026-09-09T00:20:40Z,13,2095021,0,0,0
58126000,1788914450,2026-09-09T00:40:50Z,7,1467192,581,0,0
58138000,1788915661,2026-09-09T01:01:01Z,6,1601309,711,0,0
58150000,1788916871,2026-09-09T01:21:11Z,13,7207729,170,0,0
58162000,1788918082,2026-09-09T01:41:22Z,8,1765081,0,0,0
58174000,1788919294,2026-09-09T02:01:34Z,10,2177422,0,0,0
58186000,1788920505,2026-09-09T02:21:45Z,6,2162845,0,780843,1
58198000,1788921716,2026-09-09T02:41:56Z,5,1115160,10,238529,1
58210000,1788922928,2026-09-09T03:02:08Z,14,3510200,0,147888,2
58222000,1788924137,2026-09-09T03:22:17Z,5,1039363,0,0,0
58234000,1788925348,2026-09-09T03:42:28Z,11,4823621,0,0,0
58246000,1788926557,2026-09-09T04:02:37Z,8,1829344,3238,63761,2
58258000,1788927768,2026-09-09T04:22:48Z,13,6399410,0,0,0
58270000,1788928979,2026-09-09T04:42:59Z,31,4089844,0,2156436,24
58282000,1788930189,2026-09-09T05:03:09Z,9,2581279,0,0,0
58294000,1788931401,2026-09-09T05:23:21Z,14,8005620,1066,116119,2
58306000,1788932610,2026-09-09T05:43:30Z,4,1373551,0,0,0
58318000,1788933822,2026-09-09T06:03:42Z,7,673251,0,0,0
58330000,1788935033,2026-09-09T06:23:53Z,10,1531657,0,94785,3
58342000,1788936242,2026-09-09T06:44:02Z,1,50449,0,0,0
58354000,1788937453,2026-09-09T07:04:13Z,20,4317004,277,405647,3
58366000,1788938664,2026-09-09T07:24:24Z,4,2442590,0,30378,1
58378000,1788939875,2026-09-09T07:44:35Z,5,853099,0,0,0
58390000,1788941084,2026-09-09T08:04:44Z,8,1989543,0,0,0
58402000,1788942295,2026-09-09T08:24:55Z,9,1855523,0,0,0
58414000,1788943505,2026-09-09T08:45:05Z,3,861748,0,300730,1
58426000,1788944716,2026-09-09T09:05:16Z,1,412671,0,0,0
58438000,1788945927,2026-09-09T09:25:27Z,11,1865927,0,48944,2
58450000,1788947139,2026-09-09T09:45:39Z,14,1593073,0,0,0
58462000,1788948349,2026-09-09T10:05:49Z,7,4085587,0,0,0
58474000,1788949561,2026-09-09T10:26:01Z,12,2192985,0,104371,1
58486000,1788950772,2026-09-09T10:46:12Z,5,965433,1540,0,0
58498000,1788951983,2026-09-09T11:06:23Z,6,931140,0,555846,1
58510000,1788953194,2026-09-09T11:26:34Z,5,1121073,0,0,0
58522000,1788954406,2026-09-09T11:46:46Z,9,3824696,0,0,0
58534000,1788955618,2026-09-09T12:06:58Z,7,964974,0,80535,1
58546000,1788956828,2026-09-09T12:27:08Z,11,2988421,0,672069,3
58558000,1788958041,2026-09-09T12:47:21Z,15,1866000,5781,311047,8
58570000,1788959251,2026-09-09T13:07:31Z,7,1704091,3592,0,0
58582000,1788960463,2026-09-09T13:27:43Z,10,2515909,9374,0,0
58594000,1788961674,2026-09-09T13:47:54Z,4,1425876,0,0,0
58606000,1788962885,2026-09-09T14:08:05Z,17,3081816,0,857030,4
58618000,1788964095,2026-09-09T14:28:15Z,6,1541265,0,38346,1
58630000,1788965307,2026-09-09T14:48:27Z,34,2275644,0,107923,3
58642000,1788966518,2026-09-09T15:08:38Z,6,1160064,0,38369,1
58654000,1788967729,2026-09-09T15:28:49Z,24,5921988,0,0,0
58666000,1788968940,2026-09-09T15:49:00Z,7,1427430,0,0,0
58678000,1788970151,2026-09-09T16:09:11Z,17,2188409,13243,211847,3
58690000,1788971361,2026-09-09T16:29:21Z,10,2064562,0,186916,1
58702000,1788972569,2026-09-09T16:49:29Z,9,3614949,0,31599,1
58714000,1788973780,2026-09-09T17:09:40Z,6,5320093,0,0,0
58726000,1788974992,2026-09-09T17:29:52Z,17,4666317,0,132732,4
58738000,1788976205,2026-09-09T17:50:05Z,14,2543191,161,147872,3
58750000,1788977416,2026-09-09T18:10:16Z,9,2157150,0,33183,1
58762000,1788978628,2026-09-09T18:30:28Z,43,9727805,0,7169163,32
58774000,1788979834,2026-09-09T18:50:34Z,25,3653656,0,1450570,12
58786000,1788981044,2026-09-09T19:10:44Z,42,5006677,679,1576407,15
58798000,1788982253,2026-09-09T19:30:53Z,16,3002701,0,132732,4
58810000,1788983463,2026-09-09T19:51:03Z,17,3070415,0,878171,11
58822000,1788984673,2026-09-09T20:11:13Z,29,1954226,0,1282142,23
58834000,1788985881,2026-09-09T20:31:21Z,14,2561420,0,204345,5
58846000,1788987091,2026-09-09T20:51:31Z,11,1694761,0,0,0
58858000,1788988300,2026-09-09T21:11:40Z,12,3340029,0,0,0
58870000,1788989511,2026-09-09T21:31:51Z,15,2768282,0,0,0
58882000,1788990722,2026-09-09T21:52:02Z,12,931233,0,94707,3
58894000,1788991930,2026-09-09T22:12:10Z,7,1422721,0,63170,2
58906000,1788993138,2026-09-09T22:32:18Z,7,1544108,0,62238,2
58918000,1788994348,2026-09-09T22:52:28Z,10,2334163,0,664571,2
58930000,1788995558,2026-09-09T23:12:38Z,15,1741397,0,534976,7
58942000,1788996766,2026-09-09T23:32:46Z,4,785126,623,255138,1
58954000,1788997976,2026-09-09T23:52:56Z,6,1719976,0,0,0
58966000,1788999186,2026-09-10T00:13:06Z,3,1158840,376,0,0
58978000,1789000397,2026-09-10T00:33:17Z,7,1441887,1556,63475,2
58990000,1789001608,2026-09-10T00:53:28Z,12,1886156,0,0,0
59002000,1789002817,2026-09-10T01:13:37Z,11,1302469,512,122913,2
59014000,1789004027,2026-09-10T01:33:47Z,10,2135892,0,56380,1
59026000,1789005237,2026-09-10T01:53:57Z,4,316530,0,0,0
59038000,1789006448,2026-09-10T02:14:08Z,4,593009,0,0,0
59050000,1789007660,2026-09-10T02:34:20Z,6,390956,458,0,0
59062000,1789008871,2026-09-10T02:54:31Z,6,1324938,0,369320,2
59074000,1789010083,2026-09-10T03:14:43Z,5,1352351,496,0,0
59086000,1789011294,2026-09-10T03:34:54Z,4,545301,400,0,0
59098000,1789012504,2026-09-10T03:55:04Z,6,1696376,1164,0,0
59110000,1789013715,2026-09-10T04:15:15Z,16,2197789,1419,285735,6
59122000,1789014925,2026-09-10T04:35:25Z,8,1289281,0,39436,1
59134000,1789016137,2026-09-10T04:55:37Z,13,2074747,1169,309992,4
59146000,1789017348,2026-09-10T05:15:48Z,1,124836,101,0,0
59158000,1789018559,2026-09-10T05:35:59Z,7,968475,124,38366,1
59170000,1789019771,2026-09-10T05:56:11Z,6,1415603,61,0,0
59182000,1789020982,2026-09-10T06:16:22Z,2,541314,15,448478,1
59194000,1789022193,2026-09-10T06:36:33Z,5,1251987,0,0,0
59206000,1789023406,2026-09-10T06:56:46Z,2,598873,316,0,0
59218000,1789024617,2026-09-10T07:16:57Z,2,199499,0,0,0
59230000,1789025829,2026-09-10T07:37:09Z,10,1752593,804,267966,3
59242000,1789027040,2026-09-10T07:57:20Z,31,5275966,1,1993143,19
59254000,1789028251,2026-09-10T08:17:31Z,5,1329594,10,0,0
59266000,1789029462,2026-09-10T08:37:42Z,3,1215157,54,0,0
59278000,1789030674,2026-09-10T08:57:54Z,3,379363,0,0,0
59290000,1789031884,2026-09-10T09:18:04Z,5,986479,0,0,0
59302000,1789033095,2026-09-10T09:38:15Z,5,904141,1012,0,0
59314000,1789034306,2026-09-10T09:58:26Z,6,1531477,588,0,0
59326000,1789035515,2026-09-10T10:18:35Z,5,847029,0,30891,1
59338000,1789036726,2026-09-10T10:38:46Z,2,493217,0,0,0
59350000,1789037937,2026-09-10T10:58:57Z,9,2149995,0,0,0
59362000,1789039148,2026-09-10T11:19:08Z,5,1623155,0,0,0
59374000,1789040358,2026-09-10T11:39:18Z,10,4717261,0,0,0
59386000,1789041568,2026-09-10T11:59:28Z,7,1456755,0,0,0
59398000,1789042778,2026-09-10T12:19:38Z,11,1871219,7486,199592,4
59410000,1789043984,2026-09-10T12:39:44Z,25,9862314,0,459934,5
59422000,1789045195,2026-09-10T12:59:55Z,11,3685369,0,131785,3
59434000,1789046403,2026-09-10T13:20:03Z,20,6151811,0,31274,1
59446000,1789047614,2026-09-10T13:40:14Z,16,3283710,0,0,0
59458000,1789048824,2026-09-10T14:00:24Z,10,3685746,0,0,0
59470000,1789050034,2026-09-10T14:20:34Z,14,2275851,0,0,0
59482000,1789051246,2026-09-10T14:40:46Z,13,2400147,0,139925,4
59494000,1789052454,2026-09-10T15:00:54Z,24,5058218,0,991412,13
59506000,1789053664,2026-09-10T15:21:04Z,11,474967,0,157877,5
59518000,1789054875,2026-09-10T15:41:15Z,35,8886887,0,239291,6
59530000,1789056088,2026-09-10T16:01:28Z,11,1555247,0,0,0
59542000,1789057299,2026-09-10T16:21:39Z,14,4470286,0,0,0
59554000,1789058513,2026-09-10T16:41:53Z,12,3394931,0,0,0
59566000,1789059722,2026-09-10T17:02:02Z,11,2776515,0,33183,1
59578000,1789060933,2026-09-10T17:22:13Z,9,2690157,0,0,0
59590000,1789062144,2026-09-10T17:42:24Z,7,1866632,0,32669,1
59602000,1789063349,2026-09-10T18:02:29Z,88,4093793,0,2966440,80
59614000,1789064554,2026-09-10T18:22:34Z,52,5239472,0,1529549,34
59626000,1789065758,2026-09-10T18:42:38Z,43,3758564,0,1435875,31
59638000,1789066964,2026-09-10T19:02:44Z,84,10556674,0,3756916,61
59650000,1789068166,2026-09-10T19:22:46Z,81,6426293,0,3935818,67
59662000,1789069372,2026-09-10T19:42:52Z,5,1558220,0,0,0
59674000,1789070583,2026-09-10T20:03:03Z,15,1921682,0,107887,3
59686000,1789071795,2026-09-10T20:23:15Z,14,2342959,0,158055,5
59698000,1789073007,2026-09-10T20:43:27Z,8,2511863,0,31611,1
59710000,1789074219,2026-09-10T21:03:39Z,11,890920,0,28197,1
59722000,1789075432,2026-09-10T21:23:52Z,19,3775112,292,794576,11
59734000,1789076640,2026-09-10T21:44:00Z,8,2403487,0,0,0
59746000,1789077852,2026-09-10T22:04:12Z,11,1591360,0,0,0
59758000,1789079062,2026-09-10T22:24:22Z,8,1547583,183,130387,1
59770000,1789080276,2026-09-10T22:44:36Z,43,5738324,0,2463054,30
59782000,1789081484,2026-09-10T23:04:44Z,20,2528481,0,178825,1
59794000,1789082697,2026-09-10T23:24:57Z,18,5258940,0,539241,5
59806000,1789083904,2026-09-10T23:45:04Z,8,3605710,0,63098,2
59818000,1789085113,2026-09-11T00:05:13Z,13,3022273,0,0,0
59830000,1789086321,2026-09-11T00:25:21Z,18,5372939,0,116983,3
59842000,1789087538,2026-09-11T00:45:38Z,22,2663521,8802,287068,9
59854000,1789088754,2026-09-11T01:05:54Z,12,2766538,0,94713,3
59866000,1789089963,2026-09-11T01:26:03Z,5,666039,17445,0,0
59878000,1789091179,2026-09-11T01:46:19Z,3,729494,0,0,0
59890000,1789092405,2026-09-11T02:06:45Z,17,8903885,0,435027,2
59902000,1789093631,2026-09-11T02:27:11Z,6,2156761,0,0,0
59914000,1789094850,2026-09-11T02:47:30Z,4,948106,0,0,0
59926000,1789096069,2026-09-11T03:07:49Z,9,1530733,0,0,0
59938000,1789097283,2026-09-11T03:28:03Z,5,1255579,0,0,0
59950000,1789098493,2026-09-11T03:48:13Z,13,3550292,0,0,0
59962000,1789099713,2026-09-11T04:08:33Z,6,1175025,0,0,0
59974000,1789100934,2026-09-11T04:28:54Z,9,2283060,0,0,0
59986000,1789102155,2026-09-11T04:49:15Z,5,1260063,0,0,0
59998000,1789103377,2026-09-11T05:09:37Z,20,8091579,722,0,0
60010000,1789104591,2026-09-11T05:29:51Z,8,1493693,0,0,0
60022000,1789105805,2026-09-11T05:50:05Z,28,4189591,0,64000,1
60034000,1789107024,2026-09-11T06:10:24Z,5,1100989,0,29377,1
60046000,1789108243,2026-09-11T06:30:43Z,14,3114247,2481,545834,2
60058000,1789109463,2026-09-11T06:51:03Z,16,4149779,27,0,0
60070000,1789110683,2026-09-11T07:11:23Z,9,1499518,0,0,0
60082000,1789111898,2026-09-11T07:31:38Z,3,1390047,1518,0,0
60094000,1789113113,2026-09-11T07:51:53Z,3,337874,28,0,0
60106000,1789114334,2026-09-11T08:12:14Z,11,1442590,0,29377,1
60118000,1789115556,2026-09-11T08:32:36Z,13,2201018,0,806879,6
60130000,1789116775,2026-09-11T08:52:55Z,12,3228665,0,0,0
60142000,1789117995,2026-09-11T09:13:15Z,13,2391966,0,93727,3
60154000,1789119214,2026-09-11T09:33:34Z,0,0,0,0,0
60166000,1789120433,2026-09-11T09:53:53Z,8,1368478,0,31573,1
60178000,1789121655,2026-09-11T10:14:15Z,12,1242622,2940,0,0
60190000,1789122874,2026-09-11T10:34:34Z,6,1450180,0,0,0
60202000,1789124094,2026-09-11T10:54:54Z,15,1418277,0,0,0
60214000,1789125317,2026-09-11T11:15:17Z,7,1415214,0,0,0
60226000,1789126535,2026-09-11T11:35:35Z,7,2111127,0,207643,2
60238000,1789127755,2026-09-11T11:55:55Z,11,849263,0,0,0
60250000,1789128974,2026-09-11T12:16:14Z,9,1332705,477,39580,1
60262000,1789130202,2026-09-11T12:36:42Z,27,4284517,0,62238,2
60274000,1789131428,2026-09-11T12:57:08Z,17,3069758,236601,597647,3
60286000,1789132655,2026-09-11T13:17:35Z,0,0,0,0,0
60298000,1789133886,2026-09-11T13:38:06Z,14,4735162,0,38370,1
60310000,1789135116,2026-09-11T13:58:36Z,21,3155752,0,658578,5
60322000,1789136365,2026-09-11T14:19:25Z,32,14410051,5541220,5042563,7
60334000,1789137592,2026-09-11T14:39:52Z,22,2308905,0,255450,6
