block,timestamp,time_utc,gas_used,tx_count_incl_arbos_internal
55134950,1788612721,2026-09-05T12:52:01Z,1346922,9
55134980,1788612724,2026-09-05T12:52:04Z,2840142,12
55135010,1788612727,2026-09-05T12:52:07Z,4069908,14
55135040,1788612730,2026-09-05T12:52:10Z,2249205,14
55135070,1788612733,2026-09-05T12:52:13Z,3317677,31
55135100,1788612736,2026-09-05T12:52:16Z,2561211,8
55135130,1788612739,2026-09-05T12:52:19Z,2287928,14
55135160,1788612742,2026-09-05T12:52:22Z,3116747,14
55135190,1788612745,2026-09-05T12:52:25Z,3611013,13
55135220,1788612748,2026-09-05T12:52:28Z,1508325,13
55135250,1788612751,2026-09-05T12:52:31Z,5498595,18
55135280,1788612754,2026-09-05T12:52:34Z,2864816,16
55135310,1788612757,2026-09-05T12:52:37Z,3902016,16
55135340,1788612760,2026-09-05T12:52:40Z,6768040,20
55135370,1788612763,2026-09-05T12:52:43Z,4696368,14
55135400,1788612766,2026-09-05T12:52:46Z,3898567,31
55135430,1788612769,2026-09-05T12:52:49Z,4232360,13
55135460,1788612772,2026-09-05T12:52:52Z,3899161,17
55135490,1788612776,2026-09-05T12:52:56Z,1562441,9
55135520,1788612779,2026-09-05T12:52:59Z,2240202,7
55135550,1788612782,2026-09-05T12:53:02Z,6562603,30
55135580,1788612785,2026-09-05T12:53:05Z,1751545,9
55135610,1788612788,2026-09-05T12:53:08Z,4433038,13
55135640,1788612791,2026-09-05T12:53:11Z,1893603,8
55135670,1788612794,2026-09-05T12:53:14Z,3356064,19
55135700,1788612797,2026-09-05T12:53:17Z,3926217,13
55135730,1788612800,2026-09-05T12:53:20Z,2886150,16
55135760,1788612803,2026-09-05T12:53:23Z,2574457,9
55135790,1788612806,2026-09-05T12:53:26Z,1103943,8
55135820,1788612809,2026-09-05T12:53:29Z,3458306,19
55135850,1788612812,2026-09-05T12:53:32Z,4749967,6
55135880,1788612815,2026-09-05T12:53:35Z,694622,5
55135910,1788612818,2026-09-05T12:53:38Z,2172323,11
55135940,1788612821,2026-09-05T12:53:41Z,3160648,17
55135970,1788612824,2026-09-05T12:53:44Z,2058815,7
55136000,1788612827,2026-09-05T12:53:47Z,2235697,7
55136030,1788612830,2026-09-05T12:53:50Z,6249167,13
55136060,1788612833,2026-09-05T12:53:53Z,2795700,12
55136090,1788612836,2026-09-05T12:53:56Z,966999,7
55136120,1788612839,2026-09-05T12:53:59Z,2010780,12
55136150,1788612842,2026-09-05T12:54:02Z,2118845,11
55136180,1788612845,2026-09-05T12:54:05Z,3609552,16
55136210,1788612848,2026-09-05T12:54:08Z,7440190,16
55136240,1788612851,2026-09-05T12:54:11Z,2429097,19
55136270,1788612854,2026-09-05T12:54:14Z,6206055,16
55136300,1788612858,2026-09-05T12:54:18Z,619982,6
55136330,1788612861,2026-09-05T12:54:21Z,2526880,6
55136360,1788612864,2026-09-05T12:54:24Z,7760375,20
55136390,1788612867,2026-09-05T12:54:27Z,1787139,6
55136420,1788612870,2026-09-05T12:54:30Z,1937512,15
55136450,1788612873,2026-09-05T12:54:33Z,3597743,13
55136480,1788612876,2026-09-05T12:54:36Z,3683621,10
55136510,1788612879,2026-09-05T12:54:39Z,3787239,29
55136540,1788612882,2026-09-05T12:54:42Z,5935534,11
55136570,1788612885,2026-09-05T12:54:45Z,1825914,9
55136600,1788612888,2026-09-05T12:54:48Z,6671443,19
55136630,1788612891,2026-09-05T12:54:51Z,3027246,6
55136660,1788612894,2026-09-05T12:54:54Z,1616909,8
55136690,1788612897,2026-09-05T12:54:57Z,4547679,14
55136720,1788612900,2026-09-05T12:55:00Z,5665063,17
55136750,1788612903,2026-09-05T12:55:03Z,3245546,10
55136780,1788612906,2026-09-05T12:55:06Z,2181486,9
55136810,1788612909,2026-09-05T12:55:09Z,3233736,11
55136840,1788612912,2026-09-05T12:55:12Z,3243044,12
55136870,1788612915,2026-09-05T12:55:15Z,2873181,15
55136900,1788612918,2026-09-05T12:55:18Z,20775907,274
55136930,1788612921,2026-09-05T12:55:21Z,1865073,9
55136960,1788612924,2026-09-05T12:55:24Z,2713704,18
55136990,1788612927,2026-09-05T12:55:27Z,1221365,8
55137020,1788612930,2026-09-05T12:55:30Z,2205796,16
55137050,1788612933,2026-09-05T12:55:33Z,1563002,8
55137080,1788612936,2026-09-05T12:55:36Z,1407548,11
55137110,1788612940,2026-09-05T12:55:40Z,1130282,4
55137140,1788612943,2026-09-05T12:55:43Z,2319079,13
55137170,1788612946,2026-09-05T12:55:46Z,5208384,16
55137200,1788612949,2026-09-05T12:55:49Z,6100732,20
55137230,1788612952,2026-09-05T12:55:52Z,3110613,9
55137260,1788612955,2026-09-05T12:55:55Z,5918412,23
55137290,1788612958,2026-09-05T12:55:58Z,5016388,13
55137320,1788612961,2026-09-05T12:56:01Z,1687304,8
55137350,1788612964,2026-09-05T12:56:04Z,2095824,11
55137380,1788612967,2026-09-05T12:56:07Z,1838030,10
55137410,1788612970,2026-09-05T12:56:10Z,2258975,18
55137440,1788612973,2026-09-05T12:56:13Z,1939507,14
55137470,1788612976,2026-09-05T12:56:16Z,3552771,13
55137500,1788612979,2026-09-05T12:56:19Z,2002893,12
55137530,1788612982,2026-09-05T12:56:22Z,3020798,22
55137560,1788612985,2026-09-05T12:56:25Z,2060999,10
55137590,1788612988,2026-09-05T12:56:28Z,2095328,10
55137620,1788612991,2026-09-05T12:56:31Z,2316934,16
55137650,1788612994,2026-09-05T12:56:34Z,1521450,8
55137680,1788612997,2026-09-05T12:56:37Z,4705069,16
55137710,1788613000,2026-09-05T12:56:40Z,4062784,9
55137740,1788613003,2026-09-05T12:56:43Z,2133151,12
55137770,1788613006,2026-09-05T12:56:46Z,6739850,13
55137800,1788613009,2026-09-05T12:56:49Z,3576595,9
55137830,1788613012,2026-09-05T12:56:52Z,12027955,23
55137860,1788613015,2026-09-05T12:56:55Z,1409371,10
55137890,1788613019,2026-09-05T12:56:59Z,2231530,9
55137920,1788613022,2026-09-05T12:57:02Z,1925192,9
55137950,1788613025,2026-09-05T12:57:05Z,2442991,8
55137980,1788613028,2026-09-05T12:57:08Z,6093891,15
55138010,1788613031,2026-09-05T12:57:11Z,1443475,10
55138040,1788613034,2026-09-05T12:57:14Z,2597240,11
55138070,1788613037,2026-09-05T12:57:17Z,2170565,18
55138100,1788613040,2026-09-05T12:57:20Z,2130209,10
55138130,1788613043,2026-09-05T12:57:23Z,1590587,14
55138160,1788613046,2026-09-05T12:57:26Z,5893288,19
55138190,1788613049,2026-09-05T12:57:29Z,4076736,17
55138220,1788613052,2026-09-05T12:57:32Z,2522670,24
55138250,1788613055,2026-09-05T12:57:35Z,2291082,9
55138280,1788613058,2026-09-05T12:57:38Z,2779272,15
55138310,1788613061,2026-09-05T12:57:41Z,2972666,15
55138340,1788613064,2026-09-05T12:57:44Z,621313,7
55138370,1788613067,2026-09-05T12:57:47Z,2927774,13
55138400,1788613070,2026-09-05T12:57:50Z,1717555,11
55138430,1788613073,2026-09-05T12:57:53Z,2148809,17
55138460,1788613076,2026-09-05T12:57:56Z,4348602,16
55138490,1788613079,2026-09-05T12:57:59Z,3473742,24
55138520,1788613082,2026-09-05T12:58:02Z,2865869,40
55138550,1788613085,2026-09-05T12:58:05Z,2308216,12
55138580,1788613088,2026-09-05T12:58:08Z,3249416,13
55138610,1788613091,2026-09-05T12:58:11Z,6707930,9
55138640,1788613095,2026-09-05T12:58:15Z,4150682,22
55138670,1788613095,2026-09-05T12:58:15Z,0,2
55138700,1788613098,2026-09-05T12:58:18Z,2595788,11
55138730,1788613101,2026-09-05T12:58:21Z,6038036,26
55138760,1788613104,2026-09-05T12:58:24Z,1782392,8
55138790,1788613107,2026-09-05T12:58:27Z,3638582,16
55138820,1788613110,2026-09-05T12:58:30Z,3427242,13
55138850,1788613113,2026-09-05T12:58:33Z,4853352,14
55138880,1788613116,2026-09-05T12:58:36Z,2276839,13
55138910,1788613119,2026-09-05T12:58:39Z,8943386,12
55138940,1788613122,2026-09-05T12:58:42Z,2805334,11
55138970,1788613125,2026-09-05T12:58:45Z,921481,8
55139000,1788613128,2026-09-05T12:58:48Z,5864389,33
55139030,1788613131,2026-09-05T12:58:51Z,2402420,9
55139060,1788613134,2026-09-05T12:58:54Z,3105515,10
55139090,1788613137,2026-09-05T12:58:57Z,6147470,18
55139120,1788613141,2026-09-05T12:59:01Z,6229707,15
55139150,1788613144,2026-09-05T12:59:04Z,4109066,14
55139180,1788613147,2026-09-05T12:59:07Z,1020076,6
55139210,1788613150,2026-09-05T12:59:10Z,1482644,9
55139240,1788613153,2026-09-05T12:59:13Z,2530766,11
55139270,1788613156,2026-09-05T12:59:16Z,2704889,11
55139300,1788613159,2026-09-05T12:59:19Z,7725014,15
55139330,1788613162,2026-09-05T12:59:22Z,2750720,16
55139360,1788613165,2026-09-05T12:59:25Z,5656422,25
55139390,1788613168,2026-09-05T12:59:28Z,3061141,17
55139420,1788613171,2026-09-05T12:59:31Z,4040992,16
55139450,1788613174,2026-09-05T12:59:34Z,4133010,13
55139480,1788613177,2026-09-05T12:59:37Z,10391093,17
55139510,1788613180,2026-09-05T12:59:40Z,4914891,18
55139540,1788613183,2026-09-05T12:59:43Z,1411211,7
55139570,1788613186,2026-09-05T12:59:46Z,1894246,12
55139600,1788613189,2026-09-05T12:59:49Z,823880,4
55139630,1788613192,2026-09-05T12:59:52Z,5317987,19
55139660,1788613195,2026-09-05T12:59:55Z,3361082,11
55139690,1788613198,2026-09-05T12:59:58Z,1558973,13
55139720,1788613201,2026-09-05T13:00:01Z,3386343,25
55139750,1788613205,2026-09-05T13:00:05Z,2469061,22
55139780,1788613208,2026-09-05T13:00:08Z,4128483,13
55139810,1788613211,2026-09-05T13:00:11Z,4114473,12
55139840,1788613214,2026-09-05T13:00:14Z,3210596,8
55139870,1788613217,2026-09-05T13:00:17Z,4442892,18
55139900,1788613220,2026-09-05T13:00:20Z,2834981,6
55139930,1788613223,2026-09-05T13:00:23Z,4811212,12
55139960,1788613226,2026-09-05T13:00:26Z,3222979,12
55139990,1788613229,2026-09-05T13:00:29Z,10468532,18
55140020,1788613232,2026-09-05T13:00:32Z,1055220,10
55140050,1788613235,2026-09-05T13:00:35Z,2774855,11
55140080,1788613238,2026-09-05T13:00:38Z,2575598,18
55140110,1788613241,2026-09-05T13:00:41Z,2510450,9
55140140,1788613244,2026-09-05T13:00:44Z,1237306,13
55140170,1788613247,2026-09-05T13:00:47Z,6257609,21
55140200,1788613250,2026-09-05T13:00:50Z,2004710,12
55140230,1788613253,2026-09-05T13:00:53Z,3371767,13
55140260,1788613256,2026-09-05T13:00:56Z,2304677,9
55140290,1788613259,2026-09-05T13:00:59Z,2711164,15
55140320,1788613262,2026-09-05T13:01:02Z,3037843,7
55140350,1788613265,2026-09-05T13:01:05Z,801052,6
55140380,1788613268,2026-09-05T13:01:08Z,1316957,9
55140410,1788613271,2026-09-05T13:01:11Z,4828151,13
55140440,1788613274,2026-09-05T13:01:14Z,1952045,13
55140470,1788613277,2026-09-05T13:01:17Z,3609053,16
55140500,1788613280,2026-09-05T13:01:20Z,5157092,23
55140530,1788613283,2026-09-05T13:01:23Z,2570927,11
55140560,1788613286,2026-09-05T13:01:26Z,5163620,11
55140590,1788613289,2026-09-05T13:01:29Z,3123970,10
55140620,1788613292,2026-09-05T13:01:32Z,4797302,16
55140650,1788613296,2026-09-05T13:01:36Z,3679650,16
55140680,1788613299,2026-09-05T13:01:39Z,2969220,13
55140710,1788613302,2026-09-05T13:01:42Z,3801469,15
55140740,1788613306,2026-09-05T13:01:46Z,8246711,33
55140770,1788613309,2026-09-05T13:01:49Z,661459,9
55140800,1788613312,2026-09-05T13:01:52Z,3303391,18
55140830,1788613315,2026-09-05T13:01:55Z,3358209,12
55140860,1788613318,2026-09-05T13:01:58Z,3978842,24
55140890,1788613321,2026-09-05T13:02:01Z,5803951,19
55140920,1788613324,2026-09-05T13:02:04Z,5464614,20
55140950,1788613327,2026-09-05T13:02:07Z,2598832,12
55140980,1788613330,2026-09-05T13:02:10Z,9430111,15
55141010,1788613333,2026-09-05T13:02:13Z,7994535,33
55141040,1788613336,2026-09-05T13:02:16Z,2634425,16
55141070,1788613339,2026-09-05T13:02:19Z,7661705,22
55141100,1788613342,2026-09-05T13:02:22Z,5908407,16
55141130,1788613345,2026-09-05T13:02:25Z,4479990,15
55141160,1788613348,2026-09-05T13:02:28Z,4765486,15
55141190,1788613351,2026-09-05T13:02:31Z,9723354,20
55141220,1788613355,2026-09-05T13:02:35Z,5660164,21
55141250,1788613358,2026-09-05T13:02:38Z,7868956,24
55141280,1788613361,2026-09-05T13:02:41Z,2953698,13
55141310,1788613364,2026-09-05T13:02:44Z,3880822,27
55141340,1788613367,2026-09-05T13:02:47Z,2044948,10
55141370,1788613370,2026-09-05T13:02:50Z,2980769,16
55141400,1788613373,2026-09-05T13:02:53Z,7351676,14
55141430,1788613376,2026-09-05T13:02:56Z,4839668,12
55141460,1788613379,2026-09-05T13:02:59Z,3467379,12
55141490,1788613382,2026-09-05T13:03:02Z,3124126,13
55141520,1788613385,2026-09-05T13:03:05Z,4398449,14
55141550,1788613388,2026-09-05T13:03:08Z,4610928,18
55141580,1788613391,2026-09-05T13:03:11Z,4688433,16
55141610,1788613394,2026-09-05T13:03:14Z,5148377,22
55141640,1788613397,2026-09-05T13:03:17Z,3604270,11
55141670,1788613400,2026-09-05T13:03:20Z,2891446,11
55141700,1788613403,2026-09-05T13:03:23Z,6353520,21
55141730,1788613406,2026-09-05T13:03:26Z,5966881,21
55141760,1788613409,2026-09-05T13:03:29Z,3626910,10
55141790,1788613412,2026-09-05T13:03:32Z,1948816,10
55141820,1788613415,2026-09-05T13:03:35Z,4442585,10
55141850,1788613418,2026-09-05T13:03:38Z,3549626,17
55141880,1788613421,2026-09-05T13:03:41Z,5128598,12
55141910,1788613424,2026-09-05T13:03:44Z,5905215,21
55141940,1788613427,2026-09-05T13:03:47Z,3768635,13
55141970,1788613431,2026-09-05T13:03:51Z,10841183,40
55142000,1788613434,2026-09-05T13:03:54Z,2764508,15
55142030,1788613437,2026-09-05T13:03:57Z,7904856,21
55142060,1788613440,2026-09-05T13:04:00Z,6711387,20
55142090,1788613443,2026-09-05T13:04:03Z,980571,8
55142120,1788613446,2026-09-05T13:04:06Z,6116287,19
55142150,1788613449,2026-09-05T13:04:09Z,6113507,20
55142180,1788613452,2026-09-05T13:04:12Z,2022696,10
55142210,1788613455,2026-09-05T13:04:15Z,4955433,13
55142240,1788613458,2026-09-05T13:04:18Z,6271761,21
55142270,1788613461,2026-09-05T13:04:21Z,5334166,12
55142300,1788613464,2026-09-05T13:04:24Z,1672435,9
55142330,1788613467,2026-09-05T13:04:27Z,1314678,6
55142360,1788613470,2026-09-05T13:04:30Z,2876588,13
55142390,1788613470,2026-09-05T13:04:30Z,0,2
55142420,1788613473,2026-09-05T13:04:33Z,2367418,11
55142450,1788613476,2026-09-05T13:04:36Z,4533558,15
55142480,1788613479,2026-09-05T13:04:39Z,9901756,21
55142510,1788613482,2026-09-05T13:04:42Z,1967931,7
55142540,1788613485,2026-09-05T13:04:45Z,5106181,17
55142570,1788613488,2026-09-05T13:04:48Z,7358652,24
55142600,1788613491,2026-09-05T13:04:51Z,2137848,9
55142630,1788613494,2026-09-05T13:04:54Z,4610054,14
55142660,1788613497,2026-09-05T13:04:57Z,2195423,10
55142690,1788613501,2026-09-05T13:05:01Z,1005399,5
55142720,1788613504,2026-09-05T13:05:04Z,1562256,8
55142750,1788613507,2026-09-05T13:05:07Z,3060165,14
55142780,1788613510,2026-09-05T13:05:10Z,4448413,14
55142810,1788613513,2026-09-05T13:05:13Z,2174866,11
55142840,1788613516,2026-09-05T13:05:16Z,3281019,9
55142870,1788613519,2026-09-05T13:05:19Z,8170908,24
55142900,1788613522,2026-09-05T13:05:22Z,2023275,10
55142930,1788613525,2026-09-05T13:05:25Z,2069909,9
55142960,1788613528,2026-09-05T13:05:28Z,3344643,17
55142990,1788613531,2026-09-05T13:05:31Z,5006037,17
55143020,1788613534,2026-09-05T13:05:34Z,1585233,12
55143050,1788613537,2026-09-05T13:05:37Z,3474709,14
55143080,1788613540,2026-09-05T13:05:40Z,3597318,16
55143110,1788613543,2026-09-05T13:05:43Z,3893900,14
55143140,1788613546,2026-09-05T13:05:46Z,2396438,11
55143170,1788613549,2026-09-05T13:05:49Z,6646222,18
55143200,1788613552,2026-09-05T13:05:52Z,3142035,14
55143230,1788613555,2026-09-05T13:05:55Z,1669807,6
55143260,1788613558,2026-09-05T13:05:58Z,4859612,18
55143290,1788613561,2026-09-05T13:06:01Z,4746503,15
55143320,1788613564,2026-09-05T13:06:04Z,6871119,21
55143350,1788613567,2026-09-05T13:06:07Z,1741608,7
55143380,1788613570,2026-09-05T13:06:10Z,2387548,11
55143410,1788613573,2026-09-05T13:06:13Z,5196454,16
55143440,1788613577,2026-09-05T13:06:17Z,3257988,9
55143470,1788613580,2026-09-05T13:06:20Z,7455877,14
55143500,1788613583,2026-09-05T13:06:23Z,4847850,16
55143530,1788613586,2026-09-05T13:06:26Z,1929980,8
55143560,1788613589,2026-09-05T13:06:29Z,3784307,15
55143590,1788613592,2026-09-05T13:06:32Z,3216241,8
55143620,1788613595,2026-09-05T13:06:35Z,2114927,12
55143650,1788613598,2026-09-05T13:06:38Z,2065907,12
55143680,1788613601,2026-09-05T13:06:41Z,6534791,16
55143710,1788613604,2026-09-05T13:06:44Z,1571006,9
55143740,1788613607,2026-09-05T13:06:47Z,6750091,13
55143770,1788613610,2026-09-05T13:06:50Z,1871763,11
55143800,1788613613,2026-09-05T13:06:53Z,5669007,26
55143830,1788613616,2026-09-05T13:06:56Z,5349329,14
55143860,1788613619,2026-09-05T13:06:59Z,837631,10
55143890,1788613622,2026-09-05T13:07:02Z,2636344,9
55143920,1788613625,2026-09-05T13:07:05Z,2968037,14
55143950,1788613628,2026-09-05T13:07:08Z,6055644,12
55143980,1788613631,2026-09-05T13:07:11Z,3023404,9
55144010,1788613634,2026-09-05T13:07:14Z,3644673,16
55144040,1788613637,2026-09-05T13:07:17Z,2568297,13
55144070,1788613640,2026-09-05T13:07:20Z,3408030,14
55144100,1788613643,2026-09-05T13:07:23Z,1651679,10
55144130,1788613646,2026-09-05T13:07:26Z,3144617,9
55144160,1788613649,2026-09-05T13:07:29Z,12388258,20
55144190,1788613652,2026-09-05T13:07:32Z,1259354,9
55144220,1788613655,2026-09-05T13:07:35Z,5204082,22
55144250,1788613658,2026-09-05T13:07:38Z,2904933,12
55144280,1788613661,2026-09-05T13:07:41Z,2765148,13
55144310,1788613665,2026-09-05T13:07:45Z,2715597,16
55144340,1788613668,2026-09-05T13:07:48Z,1013805,6
55144370,1788613671,2026-09-05T13:07:51Z,3024428,11
55144400,1788613674,2026-09-05T13:07:54Z,2270053,15
55144430,1788613677,2026-09-05T13:07:57Z,809848,5
55144460,1788613680,2026-09-05T13:08:00Z,5119164,23
55144490,1788613683,2026-09-05T13:08:03Z,2784400,10
55144520,1788613686,2026-09-05T13:08:06Z,1466843,11
55144550,1788613689,2026-09-05T13:08:09Z,4315846,17
55144580,1788613692,2026-09-05T13:08:12Z,3513350,23
55144610,1788613695,2026-09-05T13:08:15Z,2428565,11
55144640,1788613698,2026-09-05T13:08:18Z,3318249,16
55144670,1788613701,2026-09-05T13:08:21Z,5076503,22
55144700,1788613704,2026-09-05T13:08:24Z,3846585,14
55144730,1788613707,2026-09-05T13:08:27Z,9584847,52
55144760,1788613710,2026-09-05T13:08:30Z,3021582,12
55144790,1788613713,2026-09-05T13:08:33Z,3095782,11
55144820,1788613716,2026-09-05T13:08:36Z,3317590,16
55144850,1788613719,2026-09-05T13:08:39Z,1236441,6
55144880,1788613722,2026-09-05T13:08:42Z,2897468,10
55144910,1788613725,2026-09-05T13:08:45Z,2527505,10
55144940,1788613728,2026-09-05T13:08:48Z,1467698,9
55144970,1788613731,2026-09-05T13:08:51Z,3310209,14
55145000,1788613734,2026-09-05T13:08:54Z,4032737,11
55145030,1788613737,2026-09-05T13:08:57Z,3418605,18
55145060,1788613740,2026-09-05T13:09:00Z,2747312,10
55145090,1788613743,2026-09-05T13:09:03Z,4645572,21
55145120,1788613746,2026-09-05T13:09:06Z,3813117,15
55145150,1788613750,2026-09-05T13:09:10Z,6509753,19
55145180,1788613753,2026-09-05T13:09:13Z,1947493,7
55145210,1788613756,2026-09-05T13:09:16Z,5800958,20
55145240,1788613759,2026-09-05T13:09:19Z,9612131,37
55145270,1788613762,2026-09-05T13:09:22Z,4955162,15
55145300,1788613765,2026-09-05T13:09:25Z,3691030,14
55145330,1788613768,2026-09-05T13:09:28Z,2314274,9
55145360,1788613771,2026-09-05T13:09:31Z,2192740,12
55145390,1788613774,2026-09-05T13:09:34Z,2393868,13
55145420,1788613777,2026-09-05T13:09:37Z,2374381,12
55145450,1788613780,2026-09-05T13:09:40Z,2923596,15
55145480,1788613783,2026-09-05T13:09:43Z,8068258,15
55145510,1788613786,2026-09-05T13:09:46Z,10395058,14
55145540,1788613789,2026-09-05T13:09:49Z,2458059,18
55145570,1788613792,2026-09-05T13:09:52Z,4996834,23
55145600,1788613795,2026-09-05T13:09:55Z,1495046,6
55145630,1788613798,2026-09-05T13:09:58Z,7679866,30
55145660,1788613801,2026-09-05T13:10:01Z,4019083,13
55145690,1788613804,2026-09-05T13:10:04Z,2332344,11
55145720,1788613807,2026-09-05T13:10:07Z,2553415,10
55145750,1788613810,2026-09-05T13:10:10Z,2514108,13
55145780,1788613813,2026-09-05T13:10:13Z,2262761,10
55145810,1788613816,2026-09-05T13:10:16Z,2957996,9
55145840,1788613819,2026-09-05T13:10:19Z,2059856,7
55145870,1788613822,2026-09-05T13:10:22Z,7233985,12
55145900,1788613825,2026-09-05T13:10:25Z,2716298,8
55145930,1788613828,2026-09-05T13:10:28Z,912400,6
55145960,1788613831,2026-09-05T13:10:31Z,1016395,9
55145990,1788613834,2026-09-05T13:10:34Z,4217096,15
55146020,1788613837,2026-09-05T13:10:37Z,3155671,12
55146050,1788613840,2026-09-05T13:10:40Z,3438152,18
55146080,1788613844,2026-09-05T13:10:44Z,3917441,10
55146110,1788613847,2026-09-05T13:10:47Z,996237,5
55146140,1788613850,2026-09-05T13:10:50Z,5557526,9
55146170,1788613853,2026-09-05T13:10:53Z,4132168,17
55146800,1788613913,2026-09-05T13:11:53Z,4789481,10
55146830,1788613918,2026-09-05T13:11:58Z,21774659,80
55146860,1788613921,2026-09-05T13:12:01Z,8915204,30
55146890,1788613924,2026-09-05T13:12:04Z,8119135,38
55146920,1788613927,2026-09-05T13:12:07Z,3177864,14
55146950,1788613930,2026-09-05T13:12:10Z,3887863,16
55146980,1788613933,2026-09-05T13:12:13Z,6575664,17
55147010,1788613936,2026-09-05T13:12:16Z,1570176,14
55147040,1788613939,2026-09-05T13:12:19Z,1377791,8
55147070,1788613942,2026-09-05T13:12:22Z,7594546,44
55147100,1788613945,2026-09-05T13:12:25Z,4111562,15
55147130,1788613948,2026-09-05T13:12:28Z,4292024,19
55147160,1788613951,2026-09-05T13:12:31Z,2227243,9
55147190,1788613954,2026-09-05T13:12:34Z,4312448,17
55147220,1788613957,2026-09-05T13:12:37Z,3128971,16
55147250,1788613960,2026-09-05T13:12:40Z,5225768,31
55147280,1788613963,2026-09-05T13:12:43Z,2918449,11
55147310,1788613966,2026-09-05T13:12:46Z,3054091,9
55147340,1788613969,2026-09-05T13:12:49Z,1973810,15
55147370,1788613972,2026-09-05T13:12:52Z,4123111,15
55147400,1788613976,2026-09-05T13:12:56Z,839809,17
55147430,1788613979,2026-09-05T13:12:59Z,2798094,13
55147460,1788613982,2026-09-05T13:13:02Z,4712092,16
55147490,1788613985,2026-09-05T13:13:05Z,9466396,27
55147520,1788613988,2026-09-05T13:13:08Z,3002541,12
55147550,1788613991,2026-09-05T13:13:11Z,2080931,14
55147580,1788613994,2026-09-05T13:13:14Z,2084279,10
55147610,1788613997,2026-09-05T13:13:17Z,4891835,33
55147640,1788614000,2026-09-05T13:13:20Z,468077,4
55147670,1788614003,2026-09-05T13:13:23Z,1503099,7
55147700,1788614006,2026-09-05T13:13:26Z,1114977,8
55147730,1788614009,2026-09-05T13:13:29Z,3551150,17
55147760,1788614012,2026-09-05T13:13:32Z,2508100,11
55147790,1788614015,2026-09-05T13:13:35Z,3530328,14
55147820,1788614018,2026-09-05T13:13:38Z,1156985,7
55147850,1788614021,2026-09-05T13:13:41Z,2284971,16
55147880,1788614024,2026-09-05T13:13:44Z,1834253,11
55147910,1788614027,2026-09-05T13:13:47Z,2471255,10
55147940,1788614030,2026-09-05T13:13:50Z,2515020,12
55147970,1788614033,2026-09-05T13:13:53Z,4294860,22
55148000,1788614036,2026-09-05T13:13:56Z,3310591,14
55148030,1788614039,2026-09-05T13:13:59Z,4776952,19
55148060,1788614042,2026-09-05T13:14:02Z,2516489,13
55148090,1788614045,2026-09-05T13:14:05Z,2087862,13
55148120,1788614048,2026-09-05T13:14:08Z,2202758,15
55148150,1788614051,2026-09-05T13:14:11Z,7598064,22
55148180,1788614054,2026-09-05T13:14:14Z,2312368,13
55148210,1788614057,2026-09-05T13:14:17Z,6541584,31
55148240,1788614060,2026-09-05T13:14:20Z,2391457,17
55148270,1788614064,2026-09-05T13:14:24Z,7106631,19
55148300,1788614067,2026-09-05T13:14:27Z,7937947,14
55148330,1788614070,2026-09-05T13:14:30Z,2769987,17
55148360,1788614073,2026-09-05T13:14:33Z,2877698,10
55148390,1788614076,2026-09-05T13:14:36Z,2290831,9
55148420,1788614079,2026-09-05T13:14:39Z,2767800,11
55148450,1788614082,2026-09-05T13:14:42Z,4251950,25
55148480,1788614085,2026-09-05T13:14:45Z,4190822,14
55148510,1788614088,2026-09-05T13:14:48Z,4086473,27
55148540,1788614091,2026-09-05T13:14:51Z,913186,5
55148570,1788614094,2026-09-05T13:14:54Z,4271503,19
55148600,1788614097,2026-09-05T13:14:57Z,817320,4
55148630,1788614100,2026-09-05T13:15:00Z,3074505,16
55148660,1788614103,2026-09-05T13:15:03Z,1458059,11
55148690,1788614106,2026-09-05T13:15:06Z,5702324,26
55148720,1788614109,2026-09-05T13:15:09Z,4824104,22
55148750,1788614112,2026-09-05T13:15:12Z,5348266,33
55148780,1788614115,2026-09-05T13:15:15Z,988535,6
55148810,1788614118,2026-09-05T13:15:18Z,1608221,9
55148840,1788614121,2026-09-05T13:15:21Z,2539593,16
55148870,1788614124,2026-09-05T13:15:24Z,979645,6
55148900,1788614127,2026-09-05T13:15:27Z,6993998,26
55148930,1788614130,2026-09-05T13:15:30Z,2271760,16
55148960,1788614133,2026-09-05T13:15:33Z,3316090,12
55148990,1788614136,2026-09-05T13:15:36Z,3788833,15
55149020,1788614139,2026-09-05T13:15:39Z,1917820,11
55149050,1788614142,2026-09-05T13:15:42Z,2196526,18
55149080,1788614145,2026-09-05T13:15:45Z,1494453,8
55149110,1788614148,2026-09-05T13:15:48Z,1953799,10
55149140,1788614151,2026-09-05T13:15:51Z,5026931,19
55149170,1788614154,2026-09-05T13:15:54Z,3329626,17
55149200,1788614157,2026-09-05T13:15:57Z,1658737,10
55149230,1788614160,2026-09-05T13:16:00Z,3966582,22
55149260,1788614164,2026-09-05T13:16:04Z,4763903,16
55149290,1788614167,2026-09-05T13:16:07Z,3562943,12
55149320,1788614170,2026-09-05T13:16:10Z,2452818,11
55149350,1788614173,2026-09-05T13:16:13Z,2720398,15
55149380,1788614176,2026-09-05T13:16:16Z,3355083,18
55149410,1788614179,2026-09-05T13:16:19Z,1887821,9
55149440,1788614182,2026-09-05T13:16:22Z,1793050,10
55149470,1788614185,2026-09-05T13:16:25Z,1918421,10
55149500,1788614188,2026-09-05T13:16:28Z,2505593,11
